1,2,3,4,5,6,7,8,9,10
0.768867925,0.910377358,0.847596154,0.716346154,0.6875,0.697115385,0.596153846,0.765306122,0.770949721,0.981595092
0.801886792,0.900943396,0.846153846,0.677884615,0.730769231,0.716346154,0.596153846,0,0.726256983,0.969325153
0.75,0.801886792,0.754807692,0.735576923,0.740384615,0.817307692,0.677884615,0.984693878,0.61452514,0.840490798
0.797169811,0.938679245,0.817307692,0.711538462,0.783653846,0.721153846,0.682692308,0.933673469,0.810055866,0.834355828
0.79245283,0.830188679,0.918269231,0.653846154,0.759615385,0.798557692,0.682692308,0.836734694,0.737430168,0.852760736
0.740566038,0.820754717,0.778846154,0.673076923,0.658653846,0.759615385,0.668269231,0.795918367,0.675977654,0.81595092
0.726415094,0.943396226,0.826923077,0.745192308,0.870192308,0.923076923,0.778846154,0.744897959,0.810055866,0.981595092
0.688679245,0.839622642,0.870192308,0.644230769,0.625,0.807692308,0.673076923,0.637755102,0.810055866,1
0.683962264,0.863207547,0.850961538,0.576923077,0.543269231,0.884615385,0.745192308,0.612244898,0.899441341,0.852760736
0.66509434,0.79245283,0.605769231,0.576923077,0.538461538,0.682692308,0.75,0.591836735,0.927374302,0.834355828
0.66509434,0.830188679,0.644230769,0.557692308,0.600961538,0.735576923,0.788461538,0.709183673,0.921787709,0.834355828
0.787735849,0.896226415,0.653846154,0.5625,0.567307692,0.778846154,0.865384615,0.785714286,0.74301676,0.840490798
0.768867925,0.971698113,0.735576923,0.519230769,0.769230769,0.740384615,0.865384615,0.923469388,0.770949721,0.785276074
0.759433962,1,0.841346154,0.557692308,0.663461538,0.721153846,0.961538462,0.816326531,0.787709497,0.742331288
0.806603774,0.956730769,0.846153846,0.682692308,0.721153846,0.822115385,1,0.831632653,0.865921788,0.846625767
0.886792453,0.802884615,0.778846154,0.721153846,0.653846154,0.826923077,0.857142857,0.826530612,0.793296089,0.865030675
0.863207547,0.826923077,0.846153846,0.697115385,0.745192308,0.817307692,0.87755102,0.724489796,0.703910615,0.969325153
0.872641509,0.721153846,0.798076923,0.701923077,0.639423077,0.778846154,0.836734694,0.81122449,0.832402235,1
0.830188679,0.716346154,0.725961538,0.634615385,0.759615385,0.740384615,0.806122449,0.908163265,0.770949721,0.944444444
0.811320755,0.740384615,0.701923077,0.610576923,0.610576923,0.759615385,0.836734694,0.87244898,1,1
0.693396226,0.740384615,0.629807692,0.586538462,0.538461538,0.778846154,0.897959184,0.93877551,0.960451977,
0.693396226,0.735576923,0.668269231,0.634615385,0.490384615,0.711538462,0.816326531,0.887755102,0.983050847,
0.646226415,0.697115385,0.615384615,0.658653846,0.451923077,0.798076923,0.87244898,0.974489796,0.813559322,
0.617924528,0.663461538,0.653846154,0.615384615,0.576923077,0.740384615,0.862244898,1,0.745762712,
0.745283019,0.850961538,0.625,0.673076923,0.721153846,0.701923077,0.923469388,0.950819672,0.853107345,
0.768867925,,,,,,,,,
0.853773585,,,,,,,,,
0.778301887,,,,,,,,,
0.863207547,,,,,,,,,
0.882075472,,,,,,,,,
0.745283019,,,,,,,,,
0.830188679,,,,,,,,,
0.783018868,,,,,,,,,
0.783018868,,,,,,,,,
0.773584906,,,,,,,,,
0.825471698,,,,,,,,,
0.839622642,,,,,,,,,
0.839622642,,,,,,,,,
0.603773585,,,,,,,,,
0.566037736,,,,,,,,,
0.556603774,,,,,,,,,
0.603773585,,,,,,,,,
0.533018868,,,,,,,,,
0.79245283,,,,,,,,,
0.726415094,,,,,,,,,
0.646226415,,,,,,,,,
0.650943396,,,,,,,,,
0.70754717,,,,,,,,,
0.669811321,,,,,,,,,
0.731132075,,,,,,,,,
0.778301887,,,,,,,,,
0.801886792,,,,,,,,,
0.58490566,,,,,,,,,
0.75,,,,,,,,,
0.726415094,,,,,,,,,
0.929245283,,,,,,,,,
0.95754717,,,,,,,,,
0.95754717,,,,,,,,,
0.910377358,,,,,,,,,
0.900943396,,,,,,,,,
0.801886792,,,,,,,,,
0.938679245,,,,,,,,,
0.830188679,,,,,,,,,
0.820754717,,,,,,,,,
0.943396226,,,,,,,,,
0.839622642,,,,,,,,,
0.863207547,,,,,,,,,
0.79245283,,,,,,,,,
0.830188679,,,,,,,,,
0.896226415,,,,,,,,,
0.971698113,,,,,,,,,
1,,,,,,,,,
0.956730769,,,,,,,,,
0.802884615,,,,,,,,,
0.826923077,,,,,,,,,
0.721153846,,,,,,,,,
0.716346154,,,,,,,,,
0.740384615,,,,,,,,,
0.740384615,,,,,,,,,
0.735576923,,,,,,,,,
0.697115385,,,,,,,,,
0.663461538,,,,,,,,,
0.850961538,,,,,,,,,
0.899038462,,,,,,,,,
0.918269231,,,,,,,,,
0.850961538,,,,,,,,,
0.721153846,,,,,,,,,
0.778846154,,,,,,,,,
0.682692308,,,,,,,,,
0.682692308,,,,,,,,,
0.701923077,,,,,,,,,
0.730769231,,,,,,,,,
0.730769231,,,,,,,,,
0.692307692,,,,,,,,,
0.677884615,,,,,,,,,
0.653846154,,,,,,,,,
0.754807692,,,,,,,,,
0.8125,,,,,,,,,
0.831730769,,,,,,,,,
0.721153846,,,,,,,,,
0.793269231,,,,,,,,,
0.721153846,,,,,,,,,
0.644230769,,,,,,,,,
0.576923077,,,,,,,,,
0.610576923,,,,,,,,,
0.706730769,,,,,,,,,
0.769230769,,,,,,,,,
0.625,,,,,,,,,
0.735576923,,,,,,,,,
0.605769231,,,,,,,,,
0.620192308,,,,,,,,,
0.673076923,,,,,,,,,
0.6875,,,,,,,,,
0.711538462,,,,,,,,,
0.653846154,,,,,,,,,
0.764423077,,,,,,,,,
0.847596154,,,,,,,,,
0.846153846,,,,,,,,,
0.754807692,,,,,,,,,
0.817307692,,,,,,,,,
0.918269231,,,,,,,,,
0.778846154,,,,,,,,,
0.826923077,,,,,,,,,
0.870192308,,,,,,,,,
0.850961538,,,,,,,,,
0.605769231,,,,,,,,,
0.644230769,,,,,,,,,
0.653846154,,,,,,,,,
0.735576923,,,,,,,,,
0.841346154,,,,,,,,,
0.846153846,,,,,,,,,
0.778846154,,,,,,,,,
0.846153846,,,,,,,,,
0.798076923,,,,,,,,,
0.725961538,,,,,,,,,
0.701923077,,,,,,,,,
0.629807692,,,,,,,,,
0.668269231,,,,,,,,,
0.615384615,,,,,,,,,
0.653846154,,,,,,,,,
0.625,,,,,,,,,
0.533653846,,,,,,,,,
0.701923077,,,,,,,,,
0.649038462,,,,,,,,,
0.644230769,,,,,,,,,
0.677884615,,,,,,,,,
0.682692308,,,,,,,,,
0.75,,,,,,,,,
0.802884615,,,,,,,,,
0.716346154,,,,,,,,,
0.879807692,,,,,,,,,
0.783653846,,,,,,,,,
0.673076923,,,,,,,,,
0.596153846,,,,,,,,,
0.600961538,,,,,,,,,
0.644230769,,,,,,,,,
0.596153846,,,,,,,,,
0.668269231,,,,,,,,,
0.668269231,,,,,,,,,
0.557692308,,,,,,,,,
0.721153846,,,,,,,,,
0.668269231,,,,,,,,,
0.721153846,,,,,,,,,
0.586538462,,,,,,,,,
0.682692308,,,,,,,,,
0.625,,,,,,,,,
0.567307692,,,,,,,,,
0.644230769,,,,,,,,,
0.639423077,,,,,,,,,
0.745192308,,,,,,,,,
0.701923077,,,,,,,,,
0.701923077,,,,,,,,,
0.677884615,,,,,,,,,
0.721153846,,,,,,,,,
0.716346154,,,,,,,,,
0.677884615,,,,,,,,,
0.735576923,,,,,,,,,
0.711538462,,,,,,,,,
0.653846154,,,,,,,,,
0.673076923,,,,,,,,,
0.745192308,,,,,,,,,
0.644230769,,,,,,,,,
0.576923077,,,,,,,,,
0.576923077,,,,,,,,,
0.557692308,,,,,,,,,
0.5625,,,,,,,,,
0.519230769,,,,,,,,,
0.557692308,,,,,,,,,
0.682692308,,,,,,,,,
0.721153846,,,,,,,,,
0.697115385,,,,,,,,,
0.701923077,,,,,,,,,
0.634615385,,,,,,,,,
0.610576923,,,,,,,,,
0.586538462,,,,,,,,,
0.634615385,,,,,,,,,
0.658653846,,,,,,,,,
0.615384615,,,,,,,,,
0.673076923,,,,,,,,,
0.576923077,,,,,,,,,
0.576923077,,,,,,,,,
0.596153846,,,,,,,,,
0.528846154,,,,,,,,,
0.610576923,,,,,,,,,
0.625,,,,,,,,,
0.682692308,,,,,,,,,
0.644230769,,,,,,,,,
0.625,,,,,,,,,
0.591346154,,,,,,,,,
0.682692308,,,,,,,,,
0.764423077,,,,,,,,,
0.673076923,,,,,,,,,
0.774038462,,,,,,,,,
0.581730769,,,,,,,,,
0.629807692,,,,,,,,,
0.620192308,,,,,,,,,
0.615384615,,,,,,,,,
0.509615385,,,,,,,,,
0.649038462,,,,,,,,,
0.615384615,,,,,,,,,
0.634615385,,,,,,,,,
0.75,,,,,,,,,
0.653846154,,,,,,,,,
0.649038462,,,,,,,,,
0.625,,,,,,,,,
0.6875,,,,,,,,,
0.625,,,,,,,,,
0.629807692,,,,,,,,,
0.644230769,,,,,,,,,
0.673076923,,,,,,,,,
0.701923077,,,,,,,,,
0.927884615,,,,,,,,,
0.6875,,,,,,,,,
0.730769231,,,,,,,,,
0.740384615,,,,,,,,,
0.783653846,,,,,,,,,
0.759615385,,,,,,,,,
0.658653846,,,,,,,,,
0.870192308,,,,,,,,,
0.625,,,,,,,,,
0.543269231,,,,,,,,,
0.538461538,,,,,,,,,
0.600961538,,,,,,,,,
0.567307692,,,,,,,,,
0.769230769,,,,,,,,,
0.663461538,,,,,,,,,
0.721153846,,,,,,,,,
0.653846154,,,,,,,,,
0.745192308,,,,,,,,,
0.639423077,,,,,,,,,
0.759615385,,,,,,,,,
0.610576923,,,,,,,,,
0.538461538,,,,,,,,,
0.490384615,,,,,,,,,
0.451923077,,,,,,,,,
0.576923077,,,,,,,,,
0.721153846,,,,,,,,,
0.572115385,,,,,,,,,
0.538461538,,,,,,,,,
0.567307692,,,,,,,,,
0.730769231,,,,,,,,,
0.653846154,,,,,,,,,
0.682692308,,,,,,,,,
0.663461538,,,,,,,,,
0.711538462,,,,,,,,,
0.711538462,,,,,,,,,
0.725961538,,,,,,,,,
0.576923077,,,,,,,,,
0.673076923,,,,,,,,,
0.769230769,,,,,,,,,
0.730769231,,,,,,,,,
0.572115385,,,,,,,,,
0.591346154,,,,,,,,,
0.653846154,,,,,,,,,
0.673076923,,,,,,,,,
0.807692308,,,,,,,,,
0.855769231,,,,,,,,,
0.764423077,,,,,,,,,
0.971153846,,,,,,,,,
0.75,,,,,,,,,
0.822115385,,,,,,,,,
0.769230769,,,,,,,,,
0.75,,,,,,,,,
0.774038462,,,,,,,,,
0.850961538,,,,,,,,,
0.6875,,,,,,,,,
0.668269231,,,,,,,,,
0.711538462,,,,,,,,,
0.730769231,,,,,,,,,
0.75,,,,,,,,,
0.697115385,,,,,,,,,
0.716346154,,,,,,,,,
0.817307692,,,,,,,,,
0.721153846,,,,,,,,,
0.798557692,,,,,,,,,
0.759615385,,,,,,,,,
0.923076923,,,,,,,,,
0.807692308,,,,,,,,,
0.884615385,,,,,,,,,
0.682692308,,,,,,,,,
0.735576923,,,,,,,,,
0.778846154,,,,,,,,,
0.740384615,,,,,,,,,
0.721153846,,,,,,,,,
0.822115385,,,,,,,,,
0.826923077,,,,,,,,,
0.817307692,,,,,,,,,
0.778846154,,,,,,,,,
0.740384615,,,,,,,,,
0.759615385,,,,,,,,,
0.778846154,,,,,,,,,
0.711538462,,,,,,,,,
0.798076923,,,,,,,,,
0.740384615,,,,,,,,,
0.701923077,,,,,,,,,
0.836538462,,,,,,,,,
0.855769231,,,,,,,,,
0.807692308,,,,,,,,,
0.913461538,,,,,,,,,
0.802884615,,,,,,,,,
0.875,,,,,,,,,
0.778846154,,,,,,,,,
0.798076923,,,,,,,,,
0.802884615,,,,,,,,,
0.730769231,,,,,,,,,
0.788461538,,,,,,,,,
0.807692308,,,,,,,,,
0.769230769,,,,,,,,,
0.769230769,,,,,,,,,
0.533653846,,,,,,,,,
0.759615385,,,,,,,,,
0.846153846,,,,,,,,,
0.889423077,,,,,,,,,
0.855769231,,,,,,,,,
0.850961538,,,,,,,,,
0.769230769,,,,,,,,,
0.798076923,,,,,,,,,
0.769230769,,,,,,,,,
0.899038462,,,,,,,,,
0.822115385,,,,,,,,,
0.8125,,,,,,,,,
0.778846154,,,,,,,,,
0.769230769,,,,,,,,,
0.793269231,,,,,,,,,
0.653846154,,,,,,,,,
0.836538462,,,,,,,,,
0.798076923,,,,,,,,,
0.475961538,,,,,,,,,
0.596153846,,,,,,,,,
0.596153846,,,,,,,,,
0.677884615,,,,,,,,,
0.682692308,,,,,,,,,
0.682692308,,,,,,,,,
0.668269231,,,,,,,,,
0.778846154,,,,,,,,,
0.673076923,,,,,,,,,
0.745192308,,,,,,,,,
0.75,,,,,,,,,
0.788461538,,,,,,,,,
0.865384615,,,,,,,,,
0.865384615,,,,,,,,,
0.961538462,,,,,,,,,
1,,,,,,,,,
0.857142857,,,,,,,,,
0.87755102,,,,,,,,,
0.836734694,,,,,,,,,
0.806122449,,,,,,,,,
0.836734694,,,,,,,,,
0.897959184,,,,,,,,,
0.816326531,,,,,,,,,
0.87244898,,,,,,,,,
0.862244898,,,,,,,,,
0.923469388,,,,,,,,,
0.821428571,,,,,,,,,
0.908163265,,,,,,,,,
0.887755102,,,,,,,,,
0.87244898,,,,,,,,,
0.954081633,,,,,,,,,
0.882653061,,,,,,,,,
0.948979592,,,,,,,,,
0.744897959,,,,,,,,,
0.765306122,,,,,,,,,
0.857142857,,,,,,,,,
0.693877551,,,,,,,,,
0.765306122,,,,,,,,,
0.755102041,,,,,,,,,
0.826530612,,,,,,,,,
0.775510204,,,,,,,,,
0.795918367,,,,,,,,,
0.887755102,,,,,,,,,
0.704081633,,,,,,,,,
0.755102041,,,,,,,,,
0.658163265,,,,,,,,,
0.673469388,,,,,,,,,
0.744897959,,,,,,,,,
0.704081633,,,,,,,,,
0.734693878,,,,,,,,,
0.653061224,,,,,,,,,
0.744897959,,,,,,,,,
0.739795918,,,,,,,,,
0.806122449,,,,,,,,,
0.775510204,,,,,,,,,
0.933673469,,,,,,,,,
0.734693878,,,,,,,,,
0.862244898,,,,,,,,,
0.744897959,,,,,,,,,
0.765306122,,,,,,,,,
0,,,,,,,,,
0.984693878,,,,,,,,,
0.933673469,,,,,,,,,
0.836734694,,,,,,,,,
0.795918367,,,,,,,,,
0.744897959,,,,,,,,,
0.637755102,,,,,,,,,
0.612244898,,,,,,,,,
0.591836735,,,,,,,,,
0.709183673,,,,,,,,,
0.785714286,,,,,,,,,
0.923469388,,,,,,,,,
0.816326531,,,,,,,,,
0.831632653,,,,,,,,,
0.826530612,,,,,,,,,
0.724489796,,,,,,,,,
0.81122449,,,,,,,,,
0.908163265,,,,,,,,,
0.87244898,,,,,,,,,
0.93877551,,,,,,,,,
0.887755102,,,,,,,,,
0.974489796,,,,,,,,,
1,,,,,,,,,
0.950819672,,,,,,,,,
0.93989071,,,,,,,,,
0.928961749,,,,,,,,,
0.983606557,,,,,,,,,
0.912568306,,,,,,,,,
0.912568306,,,,,,,,,
0.923497268,,,,,,,,,
0.918032787,,,,,,,,,
0.770491803,,,,,,,,,
0.819672131,,,,,,,,,
0.797814208,,,,,,,,,
0.765027322,,,,,,,,,
0.715846995,,,,,,,,,
0.699453552,,,,,,,,,
0.786885246,,,,,,,,,
0.950819672,,,,,,,,,
1,,,,,,,,,
0.882681564,,,,,,,,,
0.972067039,,,,,,,,,
0.893854749,,,,,,,,,
0.977653631,,,,,,,,,
0.893854749,,,,,,,,,
0.776536313,,,,,,,,,
0.877094972,,,,,,,,,
0.782122905,,,,,,,,,
0.860335196,,,,,,,,,
0.849162011,,,,,,,,,
0.94972067,,,,,,,,,
0.910614525,,,,,,,,,
0.843575419,,,,,,,,,
0,,,,,,,,,
0.770949721,,,,,,,,,
0.69273743,,,,,,,,,
0.782122905,,,,,,,,,
0.770949721,,,,,,,,,
0.726256983,,,,,,,,,
0.61452514,,,,,,,,,
0.810055866,,,,,,,,,
0.737430168,,,,,,,,,
0.675977654,,,,,,,,,
0.810055866,,,,,,,,,
0.810055866,,,,,,,,,
0.899441341,,,,,,,,,
0.927374302,,,,,,,,,
0.921787709,,,,,,,,,
0.74301676,,,,,,,,,
0.770949721,,,,,,,,,
0.787709497,,,,,,,,,
0.865921788,,,,,,,,,
0.793296089,,,,,,,,,
0.703910615,,,,,,,,,
0.832402235,,,,,,,,,
0.770949721,,,,,,,,,
1,,,,,,,,,
0.960451977,,,,,,,,,
0.983050847,,,,,,,,,
0.813559322,,,,,,,,,
0.745762712,,,,,,,,,
0.853107345,,,,,,,,,
0.943502825,,,,,,,,,
0.836158192,,,,,,,,,
0.774011299,,,,,,,,,
0.81920904,,,,,,,,,
0.813559322,,,,,,,,,
0.790960452,,,,,,,,,
0.830508475,,,,,,,,,
0.785310734,,,,,,,,,
0.779661017,,,,,,,,,
0.728813559,,,,,,,,,
0.740112994,,,,,,,,,
0.779661017,,,,,,,,,
1,,,,,,,,,
0.965317919,,,,,,,,,
0.797687861,,,,,,,,,
0.797687861,,,,,,,,,
0.832369942,,,,,,,,,
0.809248555,,,,,,,,,
0.89017341,,,,,,,,,
0.809248555,,,,,,,,,
0.867052023,,,,,,,,,
0.849710983,,,,,,,,,
0.89017341,,,,,,,,,
0.786127168,,,,,,,,,
1,,,,,,,,,
0.909090909,,,,,,,,,
0.878787879,,,,,,,,,
0.836363636,,,,,,,,,
0.933333333,,,,,,,,,
0.963636364,,,,,,,,,
0.945454545,,,,,,,,,
0.981818182,,,,,,,,,
1,,,,,,,,,
0.981595092,,,,,,,,,
0.969325153,,,,,,,,,
0.840490798,,,,,,,,,
0.834355828,,,,,,,,,
0.852760736,,,,,,,,,
0.81595092,,,,,,,,,
0.981595092,,,,,,,,,
1,,,,,,,,,
0.852760736,,,,,,,,,
0.834355828,,,,,,,,,
0.834355828,,,,,,,,,
0.840490798,,,,,,,,,
0.785276074,,,,,,,,,
0.742331288,,,,,,,,,
0.846625767,,,,,,,,,
0.865030675,,,,,,,,,
0.969325153,,,,,,,,,
1,,,,,,,,,
0.944444444,,,,,,,,,
1,,,,,,,,,
