1,2,3,4,5,6,7,8,9,10
0.585034014,0.551020408,0.517006803,0.527210884,0.496598639,0.482993197,0.43537415,0.568027211,0.578231293,0.455782313
0.414965986,0.612244898,0.408163265,0.649659864,0.482993197,0.69047619,0.523809524,0.636054422,0.571428571,0.649659864
0.489795918,0.56462585,0.517006803,0.683673469,0.482993197,0.401360544,0.465986395,0.581632653,0.591836735,0.465986395
0.629251701,0.56462585,0.476190476,0.544217687,0.510204082,0.503401361,0.540816327,0.680272109,0.62244898,0.411564626
0.666666667,0.482993197,0.493197279,0.455782313,0.656462585,0.591836735,0.523809524,0.707482993,0.693877551,0.629251701
0.510204082,0.482993197,0.469387755,0.62585034,0.544217687,0.404761905,0.408163265,0.571428571,0.717687075,0.465986395
0.510204082,0.455782313,0.510204082,0.43537415,0.544217687,0.663265306,0.476190476,0.585034014,0.693877551,0.319727891
0.493197279,0.455782313,0.510204082,0.469387755,0.496598639,0.615646259,0.462585034,0.557823129,0.636054422,0.479591837
0.527210884,0.482993197,0.476190476,0.414965986,0.496598639,0.676870748,0.602040816,0.693877551,0.666666667,0.482993197
0.476190476,0.551020408,0.493197279,0.414965986,0.496598639,0.517006803,0.571428571,0.56462585,0.75170068,0.537414966
0.554421769,0.656462585,0.62244898,0.472789116,0.615646259,0.598639456,0.581632653,0.551020408,0.710884354,0.5
0.486394558,0.530612245,0.442176871,0.612244898,0.605442177,0.670068027,0.503401361,0.663265306,0.717687075,0.285714286
0.489795918,0.530612245,0.496598639,0.43537415,0.605442177,0.380952381,0.56462585,0.857142857,0.704081633,0.707482993
0.523809524,0.482993197,0.442176871,0.602040816,0.571428571,0.523809524,0.605442177,0.544217687,0.530612245,0.452380952
0.428571429,0.547619048,0.554421769,0.503401361,0.578231293,0.636054422,0.574829932,0.452380952,0.506802721,0.431972789
0.431972789,0.469387755,0.612244898,0.540816327,0.557823129,0.551020408,0.544217687,0.537414966,0.534013605,0.571428571
0.656462585,0.493197279,0.37414966,0.608843537,0.510204082,0.523809524,0.581632653,0.408163265,0.493197279,0.404761905
0.493197279,0.418367347,0.534013605,0.496598639,0.510204082,0.56122449,0.673469388,0.517006803,0.707482993,0.537414966
0.397959184,0.642857143,0.523809524,0.56122449,0.615646259,0.544217687,0.554421769,0.578231293,0.887755102,0.557823129
0.448979592,0.384353741,0.476190476,0.676870748,0.591836735,0.544217687,0.578231293,0.653061224,0.914965986,0.598639456
0.653061224,0.442176871,0.510204082,0.551020408,0.523809524,0.537414966,0.523809524,0.496598639,0.653061224,0.346938776
0.632653061,0.503401361,0.510204082,0.595238095,0.649659864,0.581632653,0.554421769,0.544217687,0.717687075,0.598639456
0.506802721,0.530612245,0.574829932,0.544217687,0.676870748,0.448979592,0.56122449,0.557823129,0.605442177,0.5
0.455782313,0.445578231,0.649659864,0.421768707,0.43537415,0.619047619,0.636054422,0.704081633,0.738095238,0.479591837
0.455782313,0.445578231,0.588435374,0.472789116,0.469387755,0.469387755,0.537414966,0.56122449,0.693877551,0.319727891
0.465986395,0.629251701,0.591836735,0.554421769,0.517006803,0.510204082,0.56462585,0.591836735,0.74829932,0.258503401
0.493197279,0.537414966,0.408163265,0.62585034,0.523809524,0.43877551,0.401360544,0.578231293,0.755102041,0.56462585
0.469387755,0.683673469,0.581632653,0.544217687,0.523809524,0.469387755,0.540816327,0.636054422,0.741496599,0.445578231
0.527210884,0.56122449,0.544217687,0.619047619,0.697278912,0.530612245,0.656462585,0.591836735,0.758503401,0.639455782
0.455782313,0.523809524,0.428571429,0.465986395,0.62244898,0.448979592,0.510204082,0.629251701,0.792517007,0.62244898
0.591836735,0.56462585,0.462585034,0.37414966,0.43877551,0.612244898,0.401360544,0.663265306,0.795918367,0.585034014
0.489795918,0.513605442,0.462585034,0.476190476,0.517006803,0.612244898,0.513605442,0.619047619,0.591836735,0.5
0.554421769,0.513605442,0.585034014,0.551020408,0.510204082,0.615646259,0.605442177,0.523809524,0.639455782,0.5
0.482993197,0.506802721,0.530612245,0.476190476,0.510204082,0.503401361,0.530612245,0.479591837,0.632653061,0.493197279
0.520408163,0.629251701,0.510204082,0.557823129,0.43537415,0.551020408,0.62585034,0.612244898,0.653061224,0.62244898
0.479591837,0.62244898,0.540816327,0.469387755,0.598639456,0.683673469,0.482993197,0.639455782,0.629251701,0.585034014
0.608843537,0.62244898,0.486394558,0.469387755,0.598639456,0.547619048,0.551020408,0.646258503,0.544217687,0.5
0.547619048,0.554421769,0.411564626,0.442176871,0.425170068,0.537414966,0.523809524,0.605442177,0.534013605,0.346938776
0.442176871,0.602040816,0.37755102,0.537414966,0.602040816,0.993197279,0.510204082,0.656462585,0.591836735,0.404761905
0.578231293,0.554421769,0.37755102,0.591836735,0.602040816,0.408163265,0.56462585,0.724489796,0.380952381,0.721088435
0.43877551,0.598639456,0.520408163,0.496598639,0.43537415,0.408163265,0.574829932,0.697278912,0.411564626,0.482993197
0.43877551,0.598639456,0.520408163,0.615646259,0.62244898,0.523809524,0.598639456,0.670068027,0.530612245,0.442176871
0.462585034,0.598639456,0.462585034,0.476190476,0.574829932,0.554421769,0.544217687,0.663265306,0.544217687,0.673469388
0.5,0.462585034,0.462585034,0.408163265,0.585034014,0.510204082,0.581632653,0.68707483,0.544217687,0.493197279
0.476190476,0.598639456,0.506802721,0.605442177,0.510204082,0.503401361,0.581632653,0.707482993,0.602040816,0.479591837
0.510204082,0.554421769,0.506802721,0.496598639,0.513605442,0.557823129,0.530612245,0.714285714,0.605442177,0.479591837
0.476190476,0.588435374,0.462585034,0.632653061,0.568027211,0.557823129,0.472789116,0.765306122,0.632653061,0.544217687
0.612244898,0.602040816,0.462585034,0.421768707,0.619047619,0.568027211,0.636054422,0.700680272,0.534013605,0.591836735
0.612244898,0.602040816,0.408163265,0.544217687,0.510204082,0.568027211,0.506802721,0.629251701,0.629251701,0.56462585
0.551020408,0.585034014,0.598639456,0.62244898,0.445578231,0.56122449,0.826530612,0.619047619,0.598639456,0.421768707
0.469387755,0.476190476,0.408163265,0.401360544,0.476190476,0.540816327,0.887755102,0.510204082,0.56462585,0.479591837
0.5,0.411564626,0.551020408,0.496598639,0.462585034,0.605442177,0.530612245,0.486394558,0.598639456,0.639455782
0.445578231,0.411564626,0.408163265,0.411564626,0.489795918,0.431972789,0.506802721,0.598639456,0.455782313,0.380952381
0.43537415,0.465986395,0.56122449,0.408163265,0.666666667,0.615646259,0.496598639,0.598639456,0.530612245,0.544217687
0.540816327,0.557823129,0.56122449,0.37414966,0.574829932,0.615646259,0.571428571,0.700680272,0.530612245,0.591836735
0.493197279,0.462585034,0.455782313,0.588435374,0.43537415,0.683673469,0.551020408,0.683673469,0.510204082,0.421768707
0.469387755,0.605442177,0.615646259,0.591836735,0.510204082,0.557823129,0.581632653,0.683673469,0.523809524,0.56122449
0.469387755,0.472789116,0.615646259,0.465986395,0.568027211,0.557823129,0.605442177,0.843537415,0.544217687,0.56122449
0.540816327,0.588435374,0.462585034,0.537414966,0.493197279,0.56462585,0.517006803,0.765306122,0.544217687,0.56462585
0.472789116,0.585034014,0.578231293,0.554421769,0.462585034,0.56462585,0.530612245,0.833333333,0.602040816,0.496598639
0.472789116,0.442176871,0.578231293,0.486394558,0.595238095,0.595238095,0.656462585,0.921768707,0.56462585,0.506802721
0.493197279,0.482993197,0.431972789,0.472789116,0.619047619,0.62244898,0.683673469,1,0.551020408,0.384353741
0.472789116,0.5,0.629251701,0.476190476,0.476190476,0.493197279,0.714285714,0.914965986,0.472789116,0.568027211
0.608843537,0.482993197,0.479591837,0.540816327,0.486394558,0.636054422,0.656462585,0.738095238,0.476190476,0.554421769
0.670068027,0.656462585,0.479591837,0.591836735,0.493197279,0.62244898,0.707482993,0.860544218,0.530612245,0.547619048
0.513605442,0.472789116,0.476190476,0.62244898,0.510204082,0.62244898,0.666666667,0.68707483,0.537414966,0.581632653
0.578231293,0.442176871,0.476190476,0.537414966,0.493197279,0.574829932,0.68707483,0.836734694,0.738095238,0.336734694
0.639455782,0.527210884,0.721088435,0.43537415,0.425170068,0.574829932,0.721088435,0.744897959,0.653061224,0.479591837
0.646258503,0.445578231,0.503401361,0.489795918,0.445578231,0.551020408,0.69047619,0.659863946,0.619047619,0.568027211
0.639455782,0.476190476,0.496598639,0.632653061,0.462585034,0.401360544,0.731292517,0.683673469,0.557823129,0.554421769
0.493197279,0.472789116,0.517006803,0.530612245,0.523809524,0.612244898,0.697278912,0.683673469,0.727891156,0.336734694
0.476190476,0.653061224,0.585034014,0.591836735,0.523809524,0.612244898,0.710884354,0.632653061,0.741496599,0.462585034
0.448979592,0.421768707,0.510204082,0.472789116,0.649659864,0.68707483,0.62244898,0.605442177,0.680272109,0.421768707
0.721088435,0.636054422,0.476190476,0.496598639,0.649659864,0.629251701,0.605442177,0.629251701,0.62585034,0.462585034
0.591836735,0.636054422,0.646258503,0.574829932,0.496598639,0.578231293,0.799319728,0.598639456,0.482993197,0.632653061
0.421768707,0.445578231,0.629251701,0.568027211,0.540816327,0.547619048,0.649659864,0.56462585,0.537414966,0.547619048
0.448979592,0.785714286,0.506802721,0.568027211,0.551020408,0.469387755,0.850340136,0.496598639,0.493197279,0.581632653
0.367346939,0.517006803,0.506802721,0.530612245,0.551020408,0.605442177,0.646258503,0.506802721,0.517006803,0.421768707
0.479591837,0.513605442,0.43537415,0.476190476,0.585034014,0.605442177,0.765306122,0.455782313,0.445578231,0.319727891
0.479591837,0.367346939,0.599659864,0.510204082,0.646258503,0.482993197,0.717687075,0.462585034,0.574829932,0.482993197
0.666666667,0.394557823,0.666666667,0.496598639,0.663265306,0.510204082,0.605442177,0.530612245,0.554421769,0.639455782
0.394557823,0.397959184,0.482993197,0.707482993,0.452380952,0.503401361,0.636054422,0.544217687,0.489795918,0
0.591836735,0.482993197,0.482993197,0.646258503,0.517006803,0.639455782,0.608843537,0.571428571,0.557823129,0
0.591836735,0.578231293,0.431972789,0.496598639,0.62585034,0.503401361,0.598639456,0.445578231,0.360544218,0
0.578231293,0.476190476,0.411564626,0.489795918,0.496598639,0.578231293,0.510204082,0.510204082,0.370748299,0
0.482993197,0.513605442,0.479591837,0.489795918,0.520408163,0.717687075,0.503401361,0.523809524,0.527210884,0
